system:index,UF,UF_codigo_gaul,def_anual_mm,excedente_anual_mm,indice_aridez_ia,indice_hidrico_ih,indice_umidade_im,latitude,longitude,municipio,municipio_codigo_gaul,pet_anual_mm,th_classe,th_classe_codigo,th_petr,th_pety,th_subtipo,thornthwaite_completo,.geo
00000000000000001618_0,Alagoas,666,285.27999967336655,511.50000607967377,21.638185680747277,38.79673345459778,25.81382204614941,-9.230189544328082,-35.416080076412136,Sao Miguel Dos Milagres,6446,1318.4099807739258,B1,5,b2',A',s,B1sA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001619_0,Alagoas,666,528.5466623306274,118.09999871253967,39.29890220936584,8.781060653878596,-14.79828067174091,-9.9488417716237,-36.538974181561535,Sao Sebastiao,6447,1344.9400177001953,C1,7,b2',A',d,C1dA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161a_0,Alagoas,666,268.23000222444534,613.5666613578796,20.604178285991136,47.131330485467814,34.76882351387313,-9.589515657975891,-35.865237718471896,Satuba,6448,1301.823341369629,B1,5,b2',A',s,B1sA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161b_0,Alagoas,666,856.7966642379761,28.26666635274887,62.19307330853218,2.0518180404307067,-35.2640259446886,-9.364936836946011,-37.52712099409301,Senador Rui Palmeira,6449,1377.6400146484375,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161c_0,Alagoas,666,451.7966679930687,167.06666654348373,33.41304141339932,12.355570201110107,-7.692254646929486,-9.544599893769915,-36.404226888943604,Tanque D'arca,6450,1352.1566696166992,C1,7,b2',A',w,C1wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161d_0,Alagoas,666,534.8333340883255,100.76666766405106,39.37481320755439,7.41851426217289,-16.206373662359745,-9.634431422181867,-36.49405841735556,Taquarana,6451,1358.3133239746094,C1,7,b2',A',d,C1dA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161e_0,Alagoas,666,499.87333619594574,151.0000021457672,36.80320095629154,11.117383186833397,-10.964537386941526,-9.9488417716237,-36.35931112473763,Teotonio Vilela,6452,1358.2333145141602,C1,7,b2',A',w,C1wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161f_0,Alagoas,666,810.9166569709778,51.5,57.93917278332863,3.6796227734266593,-31.08388089657052,-9.903926007417724,-36.988131823621295,Traipu,6453,1399.5999908447266,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001620_0,Alagoas,666,300.2066646181047,439.9666795730591,23.455172609553713,34.374634636995225,20.301531071263,-9.140358015916132,-35.99998501108982,Uniao Dos Palmares,6454,1279.9166717529297,B1,5,b2',A',s,B1sA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001621_0,Alagoas,666,307.4600016772747,420.6000064611435,23.54193329074599,32.20496077596763,18.079800801520033,-9.364936836946011,-36.26947959632568,Vicosa,6455,1306.009994506836,C2,6,b2',A',s,C2sA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001622_0,Bahia,669,678.0200023651123,114.83333176374435,50.33008051255432,8.524189276176882,-21.673859031355704,-13.27260832286593,-41.74920282945476,Abaira,6534,1347.1466674804688,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001623_0,Bahia,669,1176.879997253418,25.633333582431078,76.25522828466784,1.6608963603656384,-44.09224061043506,-8.825947666474299,-39.32375156233205,Abare,6535,1543.3433532714844,E,9,b2',A',d,EdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001624_0,Bahia,669,468.8133302927017,115.90000128746033,34.712942229126924,8.581731339711393,-12.246033997764762,-11.655640811450791,-38.021194400358745,Acajutiba,6536,1350.543342590332,C1,7,b2',A',d,C1dA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001625_0,Bahia,669,817.5899925231934,35.3000003695488,61.331055615974506,2.6480097673740812,-34.150623602210615,-10.532746706301388,-38.06611016456472,Adustina,6537,1333.0766677856445,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001626_0,Bahia,669,563.5566720962524,67.30000054836273,43.90928737972724,5.243651989323171,-21.10192043851317,-11.835303868274694,-38.739846627654366,Agua Fria,6538,1283.456657409668,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001627_0,Bahia,669,278.90666484832764,183.1666693687439,22.972108495997052,15.086497140100288,1.3032320425020583,-14.0810920785735,-39.90765649700974,Aiquara,6539,1214.109992980957,C2,6,b2',A',s,C2sA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001628_0,Bahia,669,375.19333082437515,190.5999972820282,28.457512327541867,14.456551667283483,-2.617955729241638,-12.104798453510552,-38.380520514006555,Alagoinhas,6540,1318.4333419799805,C1,7,b2',A',w,C1wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001629_0,Bahia,669,223.80332803726196,258.7333393096924,17.979155394841914,20.78524458984283,9.997751352937682,-17.49469015822768,-39.413583090744005,Alcobaca,6541,1244.7933349609375,C2,6,b2',A',s,C2sA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000162a_0,Bahia,669,172.45666575431824,170.3666672706604,15.291061178125599,15.105749148949934,5.931112442074575,-14.709912777457165,-39.68307767597986,Almadina,6542,1127.8266677856445,C2,6,b2',B4',r,C2rB4'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000162b_0,Bahia,669,386.11666440963745,67.73333382606506,32.907109368371806,5.772628921641351,-13.971636699381731,-13.04802950183605,-39.638161911773885,Amargosa,6543,1173.3533325195312,C1,7,b2',A',d,C1dA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000162c_0,Bahia,669,388.54999566078186,131.5666675567627,29.188096500408665,9.883362840741329,-7.629495059503869,-12.329377274540432,-38.739846627654366,Amelia Rodrigues,6544,1331.1933364868164,C1,7,b2',A',d,C1dA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000162d_0,Bahia,669,945.2399978637695,28.199999812990427,66.78174965067389,1.992346210397664,-38.076703580006665,-11.431061990420911,-41.52462400842488,America Dourada,6545,1415.4166412353516,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000162e_0,Bahia,669,731.0766639709473,31.500000052154064,58.213847651816366,2.5082680031230984,-32.42004058796672,-14.575165484839236,-40.94071907374719,Anage,6546,1255.846664428711,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000162f_0,Bahia,669,682.5900039672852,132.36666691303253,49.1253373808882,9.526300022404115,-19.948902406128802,-12.778534916600194,-41.21021365898305,Andarai,6547,1389.4866485595703,C1,7,b2',A',d,C1dA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001630_0,Bahia,669,969.0666732788086,36.733333587646484,65.28808359193445,2.4748028386594623,-36.6980473165012,-10.308167885271509,-39.90765649700974,Andorinha,6548,1484.2933349609375,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001631_0,Bahia,669,654.6200046539307,87.50000001490116,43.23768536937377,5.779379553890295,-20.163231667733967,-12.0149669250986,-44.62381173863723,Angical,6549,1514.0033493041992,D,8,b4',A',d,DdA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001632_0,Bahia,669,618.1566638946533,36.33333337306976,48.213008560232154,2.833811257328957,-26.093993878810334,-12.194629981922503,-39.189004269714125,Anguera,6550,1282.1366729736328,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001633_0,Bahia,669,793.6733322143555,39.56666660308838,58.24911537548155,2.9038689274796594,-32.04560029780927,-10.397999413683461,-38.2906889855946,Antas,6551,1362.5500183105469,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001634_0,Bahia,669,552.8533353805542,38.99999952316284,43.474591117172665,3.066833325103008,-23.01792134520059,-12.374293038746409,-39.14408850550815,Antonio Cardoso,6552,1271.6700057983398,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001635_0,Bahia,669,751.4000110626221,78.26666676998138,53.745521706860046,5.598193739524774,-26.64911928459125,-10.577662470507365,-40.3568141390695,Antonio Goncalves,6553,1398.0699920654297,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001636_0,Bahia,669,477.4766745567322,83.76666760444641,36.33303787257362,6.374128138001889,-15.425694585542281,-11.700556575656767,-38.20085745718265,Apora,6554,1314.1666717529297,C1,7,b2',A',d,C1dA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001637_0,Bahia,669,183.23666793107986,466.56666564941406,15.394977513858525,39.199486693844,29.96250018552889,-13.811597493337642,-39.727993440185834,Apuarema,6555,1190.236671447754,B1,5,b2',A',r,B1rA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001638_0,Bahia,669,284.92666405439377,321.53332686424255,21.547970982242617,24.31640022210055,11.387617632754981,-12.149714217716529,-38.20085745718265,Aracas,6556,1322.2899932861328,C2,6,b2',A',s,C2sA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001639_0,Bahia,669,832.669994354248,31.566666796803474,62.548763330022815,2.371234683582155,-35.15802331443154,-14.440418192221308,-41.255129423189025,Aracatu,6557,1331.2333450317383,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000163a_0,Bahia,669,923.1333274841309,26.066666662693024,65.45126225040691,1.8481579907677952,-37.42259935947635,-11.20648316939103,-39.054256977096195,Araci,6558,1410.413330078125,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000163b_0,Bahia,669,447.31333580613136,150.26666831970215,34.14987998362936,11.472022579898521,-9.017905410279095,-12.059882689304576,-38.515267806624486,Aramari,6559,1309.8533172607422,C1,7,b2',A',w,C1wA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000163c_0,Bahia,669,116.3266670703888,310.13333225250244,9.995789585794133,26.649328230657392,20.651854479180912,-15.248901947928877,-39.413583090744005,Arataca,6560,1163.7566604614258,B1,5,b2',A',r,B1rA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000163d_0,Bahia,669,197.17000232636929,478.70000171661377,15.462414007945032,37.54048549380356,28.263037089036537,-13.092945266042026,-39.054256977096195,Aratuipe,6561,1275.1566619873047,B1,5,b2',A',r,B1rA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000163e_0,Bahia,669,270.74666690826416,104.13333296775818,21.932574770214742,8.435605643709998,-4.723939218418847,-14.350586663809356,-39.503414619155954,Aurelino Leal,6562,1234.4499893188477,C1,7,b2',A',d,C1dA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000163f_0,Bahia,669,656.8600010871887,129.70000058412552,44.10301396206703,8.708341088168224,-17.753467289071992,-12.643787623982265,-44.444148681813324,Baianopolis,6563,1489.3766708374023,C1,7,b3',A',d,C1dA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001640_0,Bahia,669,714.6900005340576,31.533333480358124,54.31476707017811,2.3964595302187695,-30.19240071188809,-11.970051160892623,-40.13223531803962,Baixa Grande,6564,1315.8300018310547,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001641_0,Bahia,669,841.78333568573,40.83333259820938,59.48144109402931,2.8853332735967485,-32.803531382820836,-10.622578234713341,-38.605099335036435,Banzae,6565,1415.2033309936523,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001642_0,Bahia,669,895.6600036621094,72.96666551753879,57.8900877229802,4.716127381364245,-30.017925252423872,-11.071735876773102,-43.3661703408699,Barra,6566,1547.17333984375,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001643_0,Bahia,669,785.8500022888184,60.000000804662704,58.922251675962855,4.498740392789349,-30.854610612788363,-13.631934436513738,-41.16529789477707,Barra Da Estiva,6567,1333.706672668457,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001644_0,Bahia,669,539.4799957275391,54.766666412353516,46.45883513613696,4.716385307996428,-23.15891577368575,-14.889575834281068,-40.58139296009938,Barra Do Choca,6568,1161.2000045776367,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001645_0,Bahia,669,852.8400115966797,44.766667649149895,62.34028290618339,3.2723215234592975,-34.13184822025074,-11.970051160892623,-42.10852894310257,Barra Do Mendes,6569,1368.0400085449219,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001646_0,Bahia,669,197.34999698400497,306.3666648864746,16.315625209645248,25.328420356762564,15.539045230975416,-14.0810920785735,-39.59324614756791,Barra Do Rocha,6570,1209.576675415039,C2,6,b2',A',r,C2rA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001647_0,Bahia,669,550.8733339309692,262.76666290313005,37.40939787424011,17.84428839654331,-4.601350328000759,-12.059882689304576,-45.701790079580654,Barreiras,6571,1472.5533294677734,C1,7,b4',A',s,C1sA'b4',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001648_0,Bahia,669,959.146671295166,34.666667345911264,66.93402087046132,2.419212311405182,-37.74120021087161,-11.835303868274694,-41.839034357866716,Barro Alto,6572,1432.9733352661133,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001649_0,Bahia,669,174.96333289146423,184.49999952316284,14.17024608318132,14.942618846954995,6.440471197046202,-14.75482854166314,-39.413583090744005,Barro Preto,6573,1234.7233200073242,C2,6,b2',A',r,C2rA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000164a_0,Bahia,669,170.77666455507278,290.5333375930786,13.950708212890216,23.733604526343775,15.363179598609646,-15.922638411018518,-39.189004269714125,Belmonte,6574,1224.1433334350586,C2,6,b2',A',r,C2rA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000164b_0,Bahia,669,712.1133270263672,54.866666957736015,53.99570206602517,4.160242604610104,-28.237178635004994,-14.97940736269302,-41.21021365898305,Belo Campo,6575,1318.833351135254,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000164c_0,Bahia,669,762.0966682434082,34.5333331823349,56.69476230923719,2.5690430074060426,-31.447814378136272,-11.565809283038838,-38.78476239186034,Biritinga,6576,1344.2100067138672,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000164d_0,Bahia,669,590.8533363342285,43.66666662693024,51.84985823297659,3.8319331293954844,-27.277981810390468,-14.350586663809356,-40.222066846451575,Boa Nova,6577,1139.5466766357422,D,8,b2',B4',d,DdB4'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000164e_0,Bahia,669,725.6933364868164,70.6999985575676,55.268883936965864,5.384519628550902,-27.77681073362862,-12.778534916600194,-40.671224488511335,Boa Vista Do Tupim,6578,1313.023323059082,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000164f_0,Bahia,669,931.5533180236816,110.40000084415078,58.35191474125422,6.915386711690625,-28.095762133061907,-13.317524087071906,-43.276338812457944,Bom Jesus Da Lapa,6579,1596.4400177001953,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001650_0,Bahia,669,719.3733291625977,30.100000143051147,60.020802694369046,2.5113888664590833,-33.50109275016234,-14.395502428015332,-40.58139296009938,Bom Jesus Da Serra,6580,1198.5400009155273,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001651_0,Bahia,669,847.8533325195312,53.4333330988884,62.50485294981337,3.9391749726801693,-33.56373679720785,-12.778534916600194,-41.794118593660734,Boninal,6581,1356.4600067138672,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001652_0,Bahia,669,595.21999168396,95.39999997615814,45.76022224555755,7.3343054032585595,-20.121827944075967,-12.0149669250986,-41.300045187395,Bonito,6582,1300.736671447754,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001653_0,Bahia,669,925.7533264160156,93.66666691750288,59.43307412800992,6.013370732118663,-29.646473744687288,-12.733619152394217,-42.737349641986235,Boquira,6583,1557.6399841308594,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001654_0,Bahia,669,889.2866554260254,127.76666755974293,58.49736196830517,8.404503715560496,-26.693913465422604,-13.317524087071906,-42.512770820956355,Botupora,6584,1520.216682434082,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001655_0,Bahia,669,462.899995803833,63.46666634082794,40.421357910147776,5.542036851980659,-18.710777894108006,-13.092945266042026,-39.862740732803765,Brejoes,6585,1145.186653137207,C1,7,b2',A',d,C1dA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001656_0,Bahia,669,888.1233406066895,87.56666756048799,56.57389098762011,5.578039533711703,-28.36629505886036,-12.509040331364336,-43.770412218723685,Brejolandia,6586,1569.846664428711,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001657_0,Bahia,669,951.3199920654297,61.96666628494859,64.03722796362949,4.1712289956400745,-34.251107782537616,-12.104798453510552,-42.4229392925444,Brotas De Macaubas,6587,1485.5733489990234,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001658_0,Bahia,669,905.319995880127,32.13333307206631,65.08941515059131,2.310276881122694,-36.743372209232085,-14.17092360698545,-41.704287065248785,Brumado,6588,1390.8866653442383,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001659_0,Bahia,669,117.57666772603989,348.5999946594238,9.594309722992996,28.445918589811235,22.68933275601544,-14.97940736269302,-39.278835798126075,Buerarema,6589,1225.4833450317383,B1,5,b2',A',r,B1rA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000165a_0,Bahia,669,753.1433362960815,105.93333293125033,50.35154671529134,7.082193926094109,-23.128734103080692,-10.577662470507365,-43.68058069031173,Buritirama,6590,1495.7700119018555,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000165b_0,Bahia,669,435.49000358581543,72.33333277702332,36.307575341601215,6.030558469508867,-15.75398673545186,-14.97940736269302,-40.311898374863524,Caatiba,6591,1199.4466705322266,C1,7,b2',A',d,C1dA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000165c_0,Bahia,669,459.93333673477173,44.69999957084656,37.31044674588577,3.626127571811432,-18.760140475720032,-12.553956095570312,-39.189004269714125,Cabaceiras Do Paraguacu,6592,1232.7199935913086,C1,7,b2',A',d,C1dA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000165d_0,Bahia,669,318.9666608273983,251.53333473205566,23.37728261537538,18.435048471730408,4.408678902505182,-12.643787623982265,-38.87459392027229,Cachoeira,6593,1364.4300155639648,C2,6,b2',A',s,C2sA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000165e_0,Bahia,669,800.6866683959961,87.79999808222055,57.483978925842706,6.303456069223888,-28.186931286281737,-14.485333956427283,-42.288191999926475,Cacule,6594,1392.8866500854492,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000165f_0,Bahia,669,776.0866584777832,58.69999957084656,54.43802704659878,4.117468235494166,-28.545347992465103,-11.161567405185055,-40.311898374863524,Caem,6595,1425.6333312988281,D,8,b2',A',d,DdA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001660_0,Bahia,669,748.7166652679443,113.26666584610939,54.05753356953497,8.177882068504701,-24.25663807321628,-13.991260550161547,-42.512770820956355,Caetite,6596,1385.0366744995117,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001661_0,Bahia,669,864.7400016784668,32.3666672706604,62.95458582570825,2.3563500342621793,-35.41640146116277,-11.79038810406872,-41.43479248001293,Cafarnaum,6597,1373.5933456420898,D,8,b3',A',d,DdA'b3',"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001662_0,Bahia,669,142.3299976810813,827.6333436965942,10.848185157315905,63.08100822784274,56.5720971334532,-13.49718714389581,-38.964425448684246,Cairu,6598,1312.0166702270508,B2,4,b2',A',r,B2rA'b2',"{""type"":""MultiPoint"",""coordinates"":[]}"
