system:index,UF,UF_codigo_gaul,camargo_completo,cm_hidrico,cm_hidrico_codigo,cm_letra_seca,cm_termico,cm_termico_codigo,def_anual_mm,excedente_anual_mm,latitude,longitude,municipio,municipio_codigo_gaul,temp_anual_c,temp_mes_mais_frio_c,.geo
00000000000000001f2b_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,511.1066710278392,297.733335852623,-10.84715705574322,-36.988131823621295,Barra Dos Coqueiros,11629,25.8725,23.945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f2c_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,524.0766632407904,250.53333449363708,-11.116651640979079,-37.61695252250496,Boquim,11630,24.845,22.448334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f2d_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,445.8866617679596,205.0666652917862,-10.487830942095414,-36.49405841735556,Brejo Grande,11631,25.30861,23.085,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f2e_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,544.2599947080016,290.40000200271606,-10.75732552733127,-37.482205229887036,Campo Do Brito,11632,24.074862,21.595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f2f_0,Sergipe,690,TR-UMv,UM,6,v,TR,7,120.74000000953674,483.49999809265137,-15.56331229737071,-38.964425448684246,Canavieiras,11633,24.371944,22.108334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f30_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,773.9900040626526,71.5999983549118,-10.128504828447605,-36.988131823621295,Canhoba,11634,25.446388,22.455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f31_0,Sergipe,690,TR-SEp,SE,3,p,TR,7,942.3633365631104,25.000000149011612,-9.72426295059382,-37.931362871946796,Caninde De Sao Francisco,11635,24.76389,21.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f32_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,645.6199966222048,236.90000331401825,-10.487830942095414,-37.03304758782727,Capela,11636,24.959444,22.408333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f33_0,Sergipe,690,TR-SEp,SE,3,p,TR,7,766.666660785675,42.033334136009216,-10.353083649477485,-37.706784050916916,Carira,11637,23.20236,20.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f34_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,500.4133374094963,411.1666668653488,-10.667493998919317,-36.988131823621295,Carmopolis,11638,25.418612,23.235,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f35_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,721.3933235406876,101.53333288431168,-10.263252121065532,-36.898300295209346,Cedro De Sao Joao,11639,25.45514,22.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f36_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,476.3799988310784,157.76666808128357,-11.475977754626888,-37.75169981512289,Cristinapolis,11640,24.325695,21.903334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f37_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,714.8066700696945,112.53333348035812,-10.353083649477485,-37.212710644651175,Cumbe,11641,24.045,21.236668,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f38_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,541.6633288264275,364.3333332538605,-10.667493998919317,-37.1677948804452,Divina Pastora,11642,25.308195,23.055,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f39_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,370.1366629600525,468.2000026702881,-11.251398933597006,-37.39237370147508,Estancia,11643,25.366667,23.215,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f3a_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,728.4166696071625,66.66666686534882,-10.263252121065532,-37.347457937269105,Feira Nova,11644,24.315556,21.336666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f3b_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,713.1733293533325,72.60000014305115,-10.532746706301388,-37.572036758298985,Frei Paulo,11645,23.89125,21.143333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f3c_0,Sergipe,690,TR-SEp,SE,3,p,TR,7,845.0799922943115,39.133332908153534,-10.038673300035653,-37.212710644651175,Gararu,11646,24.901667,21.856667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f3d_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,484.10333782434464,393.4666620492935,-10.712409763125294,-36.988131823621295,General Maynard,11647,25.571249,23.468334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f3e_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,742.6266644001007,76.03333234786987,-10.218336356859556,-37.212710644651175,Gracho Cardoso,11648,24.16125,21.173334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f3f_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,465.97333681583405,201.36666655540466,-10.442915177889438,-36.538974181561535,Ilha Das Flores,11649,25.319305,23.011667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f40_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,339.25999730825424,326.13333463668823,-11.475977754626888,-37.52712099409301,Indiaroba,11650,25.100416,22.871666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f41_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,549.7166607901454,257.4333337545395,-10.667493998919317,-37.437289465681054,Itabaiana,11651,24.321667,21.791666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f42_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,610.0400103330612,87.29999840259552,-11.251398933597006,-37.796615579328865,Itabaianinha,11652,24.226944,21.728333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f43_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,783.0566711425781,60.63333213329315,-10.083589064241629,-37.122879116239226,Itabi,11653,24.600695,21.608334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f44_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,416.576663762331,492.8000066280365,-11.071735876773102,-37.30254217306313,Itaporanga D'ajuda,11654,25.13861,23.043333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f45_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,566.5066595673561,329.26667058467865,-10.577662470507365,-36.898300295209346,Japaratuba,11655,25.410418,23.021667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f46_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,563.013335108757,236.4666621685028,-10.442915177889438,-36.80846876679739,Japoata,11656,24.298471,21.753334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f47_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,565.526665866375,220.10000038146973,-10.892072819949197,-37.661868286710934,Lagarto,11657,24.403889,21.885,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f48_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,507.0666698217392,387.7000033855438,-10.802241291537246,-37.1677948804452,Laranjeiras,11658,25.473888,23.346666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f49_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,646.2366707324982,140.56666576862335,-10.667493998919317,-37.61695252250496,Macambira,11659,24.314722,21.706667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f4a_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,719.2299951314926,129.99999821186066,-10.308167885271509,-36.94321605941532,Malhada Dos Bois,11660,25.078056,22.286667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f4b_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,532.8500045835972,339.7666754722595,-10.667493998919317,-37.30254217306313,Malhador,11661,24.004583,21.621666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f4c_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,518.3000082373619,397.59999883174896,-10.712409763125294,-37.122879116239226,Maruim,11662,25.441944,23.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f4d_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,618.0366723835468,193.26666629314423,-10.577662470507365,-37.347457937269105,Moita Bonita,11663,23.919167,21.323334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f4e_0,Sergipe,690,TR-SEp,SE,3,p,TR,7,767.4900045394897,42.36666655540466,-10.083589064241629,-37.61695252250496,Monte Alegre De Sergipe,11664,24.458473,21.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f4f_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,667.7533366680145,175.9000004529953,-10.397999413683461,-36.94321605941532,Muribeca,11665,24.630417,21.953333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f50_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,549.7766686677933,189.7666666507721,-10.353083649477485,-36.673721474179466,Neopolis,11666,24.730694,22.201666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f51_0,Sergipe,690,TR-SEp,SE,3,p,TR,7,724.236665725708,48.833334147930145,-10.353083649477485,-37.52712099409301,Nossa Senhora Aparecida,11667,24.15625,21.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f52_0,Sergipe,690,TR-SEp,SE,3,p,TR,7,712.8100039958954,54.60000056028366,-10.173420592653581,-37.52712099409301,Nossa Senhora Da Gloria,11668,24.02861,20.961666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f53_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,674.5333387255669,168.1000007390976,-10.487830942095414,-37.257626408857156,Nossa Senhora Das Dores,11669,24.616112,21.978333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f54_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,789.556676864624,70.26666593551636,-10.083589064241629,-37.03304758782727,Nossa Senhora De Lourdes,11670,24.763056,21.753334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f55_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,489.9399971961975,407.7000033855438,-10.84715705574322,-37.1677948804452,Nossa Senhora Do Socorro,11671,25.460556,23.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f56_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,490.5066675171256,225.43333637714386,-10.532746706301388,-36.62880570997349,Pacatuba,11672,25.419582,23.101667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f57_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,673.5999999046326,95.1333349943161,-10.622578234713341,-37.661868286710934,Pedra Mole,11673,23.78,21.025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f58_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,501.63333934545517,252.76666367053986,-11.20648316939103,-37.661868286710934,Pedrinhas,11674,24.441944,22.031666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f59_0,Sergipe,690,TR-SEp,SE,3,p,TR,7,727.4666705131531,49.63333332538605,-10.577662470507365,-37.75169981512289,Pinhao,11675,23.72,20.911667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f5a_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,509.7000042386353,301.9666645526886,-10.667493998919317,-36.80846876679739,Pirambu,11676,25.453196,23.27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f5b_0,Sergipe,690,TR-SEp,SE,3,p,TR,7,940.3800010681152,25.13333350419998,-9.859010243211747,-37.706784050916916,Poco Redondo,11677,24.848333,21.481667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f5c_0,Sergipe,690,TR-SEp,SE,3,p,TR,7,773.7433338165283,42.03333353996277,-10.802241291537246,-38.155941692976675,Poco Verde,11678,23.86875,21.088333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f5d_0,Sergipe,690,TR-SEp,SE,3,p,TR,7,878.5099983215332,35.56666678190231,-9.903926007417724,-37.437289465681054,Porto Da Folha,11679,24.963888,21.675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f5e_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,696.0899882316589,102.50000077486038,-10.263252121065532,-36.80846876679739,Propria,11680,25.48139,22.686666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f5f_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,635.5366697311401,117.59999883174896,-11.026820112567126,-37.796615579328865,Riachao Do Dantas,11681,23.894583,21.311666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f60_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,531.0200021862984,380.0666627883911,-10.712409763125294,-37.212710644651175,Riachuelo,11682,25.2825,23.036667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f61_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,708.446674823761,85.6333338022232,-10.487830942095414,-37.437289465681054,Ribeiropolis,11683,23.874306,21.131666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f62_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,517.8633316159248,396.53333127498627,-10.667493998919317,-37.03304758782727,Rosario Do Catete,11684,25.51125,23.318333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f63_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,495.11667653918266,409.06666231155396,-11.071735876773102,-37.482205229887036,Salgado,11685,24.839027,22.528334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f64_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,372.2366653084755,340.6333293914795,-11.341230462008959,-37.52712099409301,Santa Luzia Do Itanhy,11686,24.899029,22.66,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f65_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,577.5933306105435,282.8000022172928,-10.622578234713341,-37.257626408857156,Santa Rosa De Lima,11687,24.356667,21.883333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f66_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,533.6733376048505,174.56666731834412,-10.308167885271509,-36.62880570997349,Santana Do Sao Francisco,11688,24.785833,22.238333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f67_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,473.42333447933197,380.2333401441574,-10.75732552733127,-36.988131823621295,Santo Amaro Das Brotas,11689,25.632084,23.581667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f68_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,448.76000095903873,483.2333308458328,-10.98190434836115,-37.212710644651175,Sao Cristovao,11690,25.31889,23.295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f69_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,581.1133337914944,247.46666705608368,-10.802241291537246,-37.572036758298985,Sao Domingos,11691,24.332916,21.84,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f6a_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,663.6133396625519,152.13333129882812,-10.353083649477485,-36.85338453100337,Sao Francisco,11692,24.997223,22.293333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f6b_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,724.6199998855591,87.63333237171173,-10.397999413683461,-37.347457937269105,Sao Miguel Do Aleixo,11693,24.445555,21.618334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f6c_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,656.0100016593933,96.59999811649323,-10.75732552733127,-37.84153134353484,Simao Dias,11694,23.470278,20.773333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f6d_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,566.6966730542481,309.2666629552841,-10.577662470507365,-37.122879116239226,Siriri,11695,24.676111,22.251667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f6e_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,768.2799994945526,70.1666671037674,-10.173420592653581,-36.898300295209346,Telha,11696,25.479584,22.555,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f6f_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,670.8899974822998,73.36666631698608,-11.026820112567126,-38.021194400358745,Tobias Barreto,11697,23.4975,20.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f70_0,Sergipe,690,TR-SEv,SE,3,v,TR,7,597.1366699934006,86.76666843891144,-11.341230462008959,-37.88644710774082,Tomar Do Geru,11698,24.333471,21.815,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f71_0,Sergipe,690,TR-MOv,MO,4,v,TR,7,435.19333401322365,211.4666692018509,-11.386146226214935,-37.661868286710934,Umbauba,11699,24.505138,22.146667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f74_0,Name Unknown,694,TR-SEv,SE,3,v,TR,7,748.2933292388916,76.39999985694885,-20.504046360028077,-29.30753614439939,Name Unknown,11841,23.99639,22.018333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000813_0,Amapa,667,TR-MOp,MO,4,p,TR,7,231.58999900892377,1271.7666503190994,1.7292569219300788,-50.59760837803205,Amapa,6456,27.057222,25.915,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000814_0,Amapa,667,TR-MOp,MO,4,p,TR,7,162.5800017286092,1416.6333255767822,2.447909149225696,-51.40609213373962,Calcoene,6457,26.410555,25.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000815_0,Amapa,667,TR-MOp,MO,4,p,TR,7,261.50999525003135,1168.33334004879,1.0106046946344616,-50.50777684962009,Cutias,6458,27.235834,26.118334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000816_0,Amapa,667,TR-MOp,MO,4,p,TR,7,198.06666713953018,1126.766672372818,0.9656889304284856,-51.40609213373962,Ferreira Gomes,6459,26.289444,25.146667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000817_0,Amapa,667,TR-MOp,MO,4,p,TR,7,250.14333182573318,932.1333233118057,0.561447052574701,-50.642524142238024,Itaubal,6460,27.248194,26.095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000818_0,Amapa,667,TR-MOp,MO,4,p,TR,7,248.61666759848595,894.5333144664764,0.561447052574701,-50.73235567064997,Macapa,6462,27.192638,26.023333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000819_0,Amapa,667,TR-MOp,MO,4,p,TR,7,159.64666497707367,1226.1000216007233,-0.06737364630896411,-51.94508130421133,Mazagao,6463,26.438334,25.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000081a_0,Amapa,667,TR-UMp,UM,6,p,TR,7,138.55000481009483,1521.1000123023987,3.0767298481093612,-51.900165540005354,Oiapoque,6464,25.925417,24.943333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000081b_0,Amapa,667,TR-UMp,UM,6,p,TR,7,146.11000138521194,1131.0333411693573,1.1453519872523898,-52.52898623888902,Pedra Branca Do Amapari,6465,26.131527,25.053333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000081c_0,Amapa,667,TR-MOp,MO,4,p,TR,7,181.26666808128357,1139.7999874353409,0.6063628167806769,-51.675586718975474,Porto Grande,6466,26.3975,25.303333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000081d_0,Amapa,667,TR-MOp,MO,4,p,TR,7,187.12333173304796,1258.3666766881943,1.6394253935181267,-51.27134484112169,Pracuuba,6467,26.234306,25.086666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000081e_0,Amapa,667,TR-MOp,MO,4,p,TR,7,189.1566653251648,1212.3666660785675,0.11228941051494018,-51.40609213373962,Santana,6468,27.058056,25.946667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000081f_0,Amapa,667,TR-MOp,MO,4,p,TR,7,152.97666595876217,1144.700005531311,1.6394253935181267,-52.259491653653164,Serra Do Navio,6469,26.083055,25.023333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000820_0,Amapa,667,TR-MOp,MO,4,p,TR,7,212.12000504136086,1222.966662466526,1.2800992798703181,-51.001850255885834,Tartarugalzinho,6470,26.994999,25.788334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000821_0,Amapa,667,TR-UMp,UM,6,p,TR,7,138.4899981841445,1036.5666658878326,1.1004362230464138,-53.292554230390614,Vitoria Do Jari,6471,25.618334,24.628334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000822_0,Amazonas,668,TR-UMp,UM,6,p,TR,7,58.336666002869606,1219.9999771118164,-0.47161552416274877,-63.4435169409412,Barcelos,6479,26.998056,26.461666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000823_0,Amazonas,668,TR-UMi,UM,6,i,TR,7,125.233334466815,1196.6666572093964,-1.6843411577241028,-57.649383358370294,Nhamunda,6513,27.306944,26.476667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000824_0,Amazonas,668,TR-UMi,UM,6,i,TR,7,68.3600002527237,1174.3999910354614,-1.3699308082822703,-59.98500309708105,Presidente Figueiredo,6519,27.287777,26.823334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000825_0,Amazonas,668,TR-UMp,UM,6,p,TR,7,83.259998857975,1084.1666588783264,-0.8758574020165334,-59.04177204875555,Urucara,6532,27.18486,26.633333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000826_0,Para,678,TR-MOp,MO,4,p,TR,7,203.06333505362272,1142.5333135128021,-0.2919524673388445,-50.77727143485595,Afua,8727,27.097221,26.108334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000827_0,Para,678,TR-UMp,UM,6,p,TR,7,103.8566664159298,1094.8000240325928,-0.561447052574701,-55.08918479862965,Alenquer,8729,25.198195,24.298334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000828_0,Para,678,TR-UMp,UM,6,p,TR,7,141.47000074386597,1016.7666714191437,0.2919524673388445,-53.8764591650683,Almeirim,8730,25.498749,24.496666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00050000000000000829_0,Para,678,TR-MOp,MO,4,p,TR,7,187.5166663378477,1658.1000101566315,-0.06737364630896411,-49.78912462232448,Chaves,8760,27.179028,26.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
0005000000000000082a_0,Para,678,TR-MOp,MO,4,p,TR,7,184.28332971781492,931.36665558815,-1.1453519872523898,-54.325616807128064,Monte Alegre,8797,25.405695,24.441668,"{""type"":""MultiPoint"",""coordinates"":[]}"
